genre,rank_within_genre,tmdb_id,title,release_year,release_date,popularity,vote_average,vote_count,poster_url,overview,source_tmdb_genres,source_sort_orders
Romance,44,974635,Hit Man,2024,2024-05-16,5.6411,6.789,1661,https://image.tmdb.org/t/p/w500/oil3EZwKFp3CWxZnfGfGglesvm9.jpg,A mild-mannered professor moonlighting as a fake hit man in police stings ignites a chain reaction of trouble when he falls for a potential client.,Romance,primary_release_date.desc
Romance,45,843527,The Idea of You,2024,2024-05-02,16.8996,7.28,1964,https://image.tmdb.org/t/p/w500/Y5P4Q3q8nrruZ9aD3wXeJS2Plg.jpg,"40-year-old single mom Solène begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet. As they begin a whirlwind romance, it isn't long before Hayes' superstar status poses unavoidable challenges to their relationship, and Solène soon discovers that life in the glare of his spotlight might be more than she bargained for.",Romance,primary_release_date.desc|popularity.desc
Romance,46,746036,The Fall Guy,2024,2024-04-24,11.257,6.957,3813,https://image.tmdb.org/t/p/w500/e7olqFmzcIX5c23kX4zSmLPJi8c.jpg,"Fresh off an almost career-ending accident, stuntman Colt Seavers has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",Romance,primary_release_date.desc|popularity.desc
Romance,47,937287,Challengers,2024,2024-04-18,8.8867,6.9,2703,https://image.tmdb.org/t/p/w500/H6vke7zGiuLsz4v4RPeReb9rsv.jpg,"Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Major champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend.",Romance,primary_release_date.desc
Romance,48,1005681,"Love, Divided",2024,2024-04-11,0.9071,6.688,261,https://image.tmdb.org/t/p/w500/zvrkAXaFFPpJCFcus18qlsGfOrz.jpg,Valentina is a young pianist starting over. Her neighbor David is an inventor who hates noise. And a paper-thin wall is about to become their matchmaker.,Romance,primary_release_date.desc
Romance,49,1127166,The Tearsmith,2024,2024-04-03,5.7882,6.495,977,https://image.tmdb.org/t/p/w500/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg,"Adopted together after a tough childhood in an orphanage, Nica and Rigel realize that unexpected but irresistible feelings pull them together.",Romance,primary_release_date.desc
Romance,50,1019420,Irish Wish,2024,2024-03-14,2.5374,6.1,522,https://image.tmdb.org/t/p/w500/v4Bb70dpIIQoEnZAHnm3nzCPauU.jpg,Maddie's dream guy is days away from marrying her best friend when a wish for true love made on an ancient stone in Ireland magically alters her fate.,Romance,primary_release_date.desc
Sci-Fi,1,1083381,Backrooms,2026,2026-05-27,150.3394,6.9,734,https://image.tmdb.org/t/p/w500/rhGx6E3qRNMgj3i5su2oukNHwIQ.jpg,A strange doorway appears in the basement of a furniture showroom.,Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,2,1228710,The Mandalorian and Grogu,2026,2026-05-20,180.214,6.7,522,https://image.tmdb.org/t/p/w500/5Vi8dSauVwH1HOsiZceDMbRr1Ca.jpg,"The evil Empire has fallen, and Imperial warlords remain scattered throughout the galaxy. As the fledgling New Republic works to protect everything the Rebellion fought for, they have enlisted the help of legendary Mandalorian bounty hunter Din Djarin and his young apprentice Grogu.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,3,687163,Project Hail Mary,2026,2026-03-15,132.5652,8.688,5395,https://image.tmdb.org/t/p/w500/yihdXomYb5kTeSivtFndMy5iDmf.jpg,"Science teacher Ryland Grace wakes up on a spaceship light years from home with no recollection of who he is or how he got there. As his memory returns, he begins to uncover his mission: solve the riddle of the mysterious substance causing the sun to die out. He must call on his scientific knowledge and unorthodox ideas to save everything on Earth from extinction.",Science Fiction,primary_release_date.desc|popularity.desc|vote_average.desc
Sci-Fi,4,1115544,Mike & Nick & Nick & Alice,2026,2026-03-14,15.4241,6.694,373,https://image.tmdb.org/t/p/w500/7F0jc75HrSkLVcvOXR2FXAIwuEv.jpg,"Two gangsters and the woman they love try to survive the most dangerous night of their lives. As if that wasn’t enough, there’s one wild ingredient added to the mix: a time machine.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,5,1327819,Hoppers,2026,2026-03-04,101.61,8.199,1727,https://image.tmdb.org/t/p/w500/xjtWQ2CL1mpmMNwuU5HeS4Iuwuu.jpg,"Scientists have discovered how to 'hop' human consciousness into lifelike robotic animals, allowing people to communicate with animals as animals. Animal lover Mabel seizes an opportunity to use the technology, uncovering mysteries within the animal world beyond anything she could have imagined.",Science Fiction,primary_release_date.desc|popularity.desc|vote_average.desc
Sci-Fi,6,1159831,The Bride!,2026,2026-03-04,15.8079,6.141,541,https://image.tmdb.org/t/p/w500/lV8YHwGkYZsm6EfIqnhaSz2avKt.jpg,A lonely Frankenstein travels to 1930s Chicago to ask groundbreaking scientist Dr. Euphronious to create a companion for him. The two revive a murdered young woman and The Bride is born. But what ensues is beyond what either of them imagined.,Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,7,1119449,"Good Luck, Have Fun, Don't Die",2026,2026-02-13,22.7131,7.038,615,https://image.tmdb.org/t/p/w500/rWcfOdY7TU6lTdazWj0ebDZnAfO.jpg,A 'Man from the Future' arrives at an LA diner where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rogue artificial intelligence.,Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,8,1265609,War Machine,2026,2026-02-12,39.2447,7.405,1965,https://image.tmdb.org/t/p/w500/rFhKkXhk7ClU03jQ5rHIApJDwev.jpg,"On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,9,1116201,Iron Lung,2026,2026-01-30,19.1896,6.964,294,https://image.tmdb.org/t/p/w500/sIwakdbMGS1krtgendTWpxTY9Hw.jpg,"In a post-apocalyptic future where an event known as ""The Quiet Rapture"" caused all known stars and habitable planets in the universe to disappear, a convict is sent to search an ocean of blood discovered on a desolate moon, using a small submarine nicknamed the ""Iron Lung"".",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,10,696393,Cold Storage,2026,2026-01-22,10.255,6.778,533,https://image.tmdb.org/t/p/w500/3HA2iiq982e01EKXJvPFyfMADVM.jpg,"When a mutating, highly contagious fungus escapes a sealed facility, two employees – joined by a grizzled bioterror operative – must survive the wildest night shift ever to save humanity from extinction.",Science Fiction,primary_release_date.desc
Sci-Fi,11,1236153,Mercy,2026,2026-01-19,18.5319,7.06,1422,https://image.tmdb.org/t/p/w500/pyok1kZJCfyuFapYXzHcy7BLlQa.jpg,"In the near future, a detective stands on trial accused of murdering his wife. He has ninety minutes to prove his innocence to the advanced AI Judge he once championed, before it determines his fate.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,12,1272837,28 Years Later: The Bone Temple,2026,2026-01-14,28.9364,7.134,1329,https://image.tmdb.org/t/p/w500/kK1BGkG3KAvWB0WMV1DfOx9yTMZ.jpg,Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,13,840464,Greenland 2: Migration,2026,2026-01-07,56.5065,6.437,1244,https://image.tmdb.org/t/p/w500/z2tqCJLsw6uEJ8nJV8BsQXGa3dr.jpg,"Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,14,83533,Avatar: Fire and Ash,2025,2025-12-17,140.6391,7.599,3562,https://image.tmdb.org/t/p/w500/bRBeSHfGHwkEpImlhxPmOcUsaeg.jpg,"In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,15,798645,The Running Man,2025,2025-11-11,15.212,6.781,1659,https://image.tmdb.org/t/p/w500/dKL78O9zxczVgjtNcQ9UkbYLzqX.jpg,"Desperate to save his sick daughter, working-class Ben Richards is convinced by The Running Man's charming but ruthless producer to enter the deadly competition game as a last resort. But Ben's defiance, instincts, and grit turn him into an unexpected fan favorite — and a threat to the entire system. As ratings skyrocket, so does the danger, and Ben must outwit not just the Hunters, but a nation addicted to watching him fall.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,16,1242898,Predator: Badlands,2025,2025-11-05,44.3933,7.801,3162,https://image.tmdb.org/t/p/w500/pHpq9yNUIo6aDoCXEBzjSolywgz.jpg,"Cast out from his clan, a young Predator finds an unlikely ally in a damaged android and embarks on a treacherous journey in search of the ultimate adversary.",Science Fiction,primary_release_date.desc|popularity.desc|vote_average.desc
Sci-Fi,17,701387,Bugonia,2025,2025-10-23,9.6388,7.315,2017,https://image.tmdb.org/t/p/w500/oxgsAQDAAxA92mFGYCZllgWkH9J.jpg,"Two conspiracy obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.",Science Fiction,primary_release_date.desc
Sci-Fi,18,1266798,Dog 51,2025,2025-10-15,4.6837,6.1,312,https://image.tmdb.org/t/p/w500/olMvhbCRuhTbf6EMKxKGHi2on3L.jpg,"In the near future, Paris is divided into three zones that separate social classes, and no one can escape ALMA, a predictive AI that has revolutionized law enforcement. When ALMA’s creator is assassinated, Salia, a top agent, and Zem, a jaded cop, are forced to work together to solve a murder that may expose the dark secrets of the system they serve.",Science Fiction,primary_release_date.desc
Sci-Fi,19,533533,TRON: Ares,2025,2025-10-08,18.8834,6.497,1459,https://image.tmdb.org/t/p/w500/chpWmskl3aKm1aTZqUHRCtviwPy.jpg,"A highly sophisticated Program called Ares is sent from the digital world into the real world on a dangerous mission, marking humankind's first encounter with A.I. beings.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,20,1086260,The Astronaut,2025,2025-09-26,6.4539,6.123,383,https://image.tmdb.org/t/p/w500/souvvkJHYhztC1UqZ8lEVUiJa3J.jpg,"After returning from her first space mission, astronaut Sam Walker is placed under NASA’s care at a high security house for rehabilitation and medical testing. However, when disturbing occurrences begin happening around the property, she fears that something extraterrestrial has followed her back to Earth",Science Fiction,primary_release_date.desc
Sci-Fi,21,604079,The Long Walk,2025,2025-09-10,14.1435,6.9,1582,https://image.tmdb.org/t/p/w500/wobVTa99eW0ht6c1rNNzLkazPtR.jpg,"In a dystopian 1970s America, fifty teenage boys take part in a deadly annual walking contest, forced to maintain a minimum pace or be executed, until only one survivor remains.",Science Fiction,primary_release_date.desc
Sci-Fi,22,1257009,Primitive War,2025,2025-08-21,13.2896,6.648,366,https://image.tmdb.org/t/p/w500/noujgznyJIaurEinZhcSVzTmkLo.jpg,"During the Vietnam War, a recon unit ventures to an isolated jungle valley to uncover the fate of a missing platoon. They soon find themselves in a fight for their lives against an unexpected enemy — prehistoric dinosaurs.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,23,507244,Afterburn,2025,2025-08-20,5.5428,6.265,307,https://image.tmdb.org/t/p/w500/fSXZFZVfJmC2v0TkW711QD5o76N.jpg,"Set against the backdrop of a postapocalyptic Earth whose Eastern Hemisphere was destroyed by a massive solar flare, leaving what life remains mutated from radiation and fallout. The story revolves around a group of treasure hunters who extract such objects as the Mona Lisa, the Rosetta Stone and the Crown Jewels while facing rival hunters, mutants and pirates.",Science Fiction,primary_release_date.desc
Sci-Fi,24,1241470,Osiris,2025,2025-07-25,7.2613,6.151,261,https://image.tmdb.org/t/p/w500/3YtZHtXPNG5AleisgEatEfZOT2w.jpg,"Special Forces commandos on a mission are abducted mid-operation by a mysterious spacecraft. Upon waking aboard, they find themselves prey to a relentless alien race in a fight for survival.",Science Fiction,primary_release_date.desc
Sci-Fi,25,617126,The Fantastic 4: First Steps,2025,2025-07-23,22.6348,6.96,3433,https://image.tmdb.org/t/p/w500/nf5qaSEvyYSNeFH0YhSs5EsBLX9.jpg,"Against the vibrant backdrop of a 1960s-inspired, retro-futuristic world, Marvel's First Family is forced to balance their roles as heroes with the strength of their family bond, while defending Earth from a ravenous space god called Galactus and his enigmatic Herald, Silver Surfer.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,26,1061474,Superman,2025,2025-07-09,40.4454,7.339,4931,https://image.tmdb.org/t/p/w500/ldyfo0BKmz5rWtJJKCvwaNS4cJT.jpg,"Superman, a journalist in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,27,1071585,M3GAN 2.0,2025,2025-06-25,10.3895,7.199,1374,https://image.tmdb.org/t/p/w500/oekamLQrwlJjRNmfaBE4llIvkir.jpg,"After the underlying tech for M3GAN is stolen and misused by a powerful defense contractor to create a military-grade weapon known as Amelia, M3GAN's creator Gemma realizes that the only option is to resurrect M3GAN and give her a few upgrades, making her faster, stronger, and more lethal.",Science Fiction,primary_release_date.desc
Sci-Fi,28,1234821,Jurassic World Rebirth,2025,2025-06-23,28.7907,6.27,3446,https://image.tmdb.org/t/p/w500/1RICxzeoNCAO5NpcRMIgg1XT6fm.jpg,"Five years after the events of Jurassic World Dominion, covert operations expert Zora Bennett is contracted to lead a skilled team on a top-secret mission to secure genetic material from the world's three most massive dinosaurs. When Zora's operation intersects with a civilian family whose boating expedition was capsized, they all find themselves stranded on an island where they come face-to-face with a sinister, shocking discovery that's been hidden from the world for decades.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,29,1022787,Elio,2025,2025-06-18,14.8195,6.9,1014,https://image.tmdb.org/t/p/w500/7z8jDiTZZco9moIKpTUImFtTy7o.jpg,"Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with eccentric alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,30,1100988,28 Years Later,2025,2025-06-18,13.6939,6.611,2618,https://image.tmdb.org/t/p/w500/n5FygjEppOvac6yEaowi26nTyw3.jpg,"Twenty-eight years after the Rage virus outbreak, a heavily-defended island survives connected to the mainland by a single causeway. When one of the group leaves the island into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",Science Fiction,primary_release_date.desc
Sci-Fi,31,1376434,Predator: Killer of Killers,2025,2025-06-05,6.3336,7.8,1218,https://image.tmdb.org/t/p/w500/2XDQa6EmFHSA37j1t0w88vpWqj9.jpg,"While three of the fiercest warriors in human history—a Viking raider, a ninja in feudal Japan, and a WWII pilot—are killers in their own right, they are merely prey for their new opponent: the ultimate killer of killers.",Science Fiction,primary_release_date.desc|vote_average.desc
Sci-Fi,32,552524,Lilo & Stitch,2025,2025-05-17,18.786,7.2,2180,https://image.tmdb.org/t/p/w500/ckQzKpQJO4ZQDCN5evdpKcfm7Ys.jpg,The wildly funny and touching story of a lonely Hawaiian girl and the fugitive alien who helps to mend her broken family.,Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,33,986056,Thunderbolts*,2025,2025-04-30,17.2189,7.291,3601,https://image.tmdb.org/t/p/w500/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,34,1317088,The Assessment,2025,2025-03-21,3.1142,6.8,440,https://image.tmdb.org/t/p/w500/o1K7be85FAauSbVPzCQ0GjOXUqu.jpg,"In a climate change-ravaged world, a utopian society optimizes life, including parenthood assessments. A successful couple faces scrutiny by an evaluator over seven days to determine their fitness for childbearing.",Science Fiction,primary_release_date.desc
Sci-Fi,35,777443,The Electric State,2025,2025-03-07,6.5065,6.499,1676,https://image.tmdb.org/t/p/w500/sI2NiMU8o65hmIMY0JI9CjJ0p7f.jpg,"An orphaned teen hits the road with a mysterious robot to find her long-lost brother, teaming up with a smuggler and his wisecracking sidekick.",Science Fiction,primary_release_date.desc
Sci-Fi,36,696506,Mickey 17,2025,2025-02-28,12.721,6.836,3627,https://image.tmdb.org/t/p/w500/edKpE9B5qN3e559OuMCLZdW1iBZ.jpg,"Unlikely hero Mickey Barnes finds himself in the extraordinary circumstance of working for an employer who demands the ultimate commitment to the job… to die, for a living.",Science Fiction,primary_release_date.desc
Sci-Fi,37,950396,The Gorge,2025,2025-02-13,22.779,7.656,3828,https://image.tmdb.org/t/p/w500/7iMBZzVZtG0oBug4TfqDb9ZxAOa.jpg,"Two highly trained operatives grow close from a distance after being sent to guard opposite sides of a mysterious gorge. When an evil below emerges, they must work together to survive what lies within.",Science Fiction,primary_release_date.desc|popularity.desc|vote_average.desc
Sci-Fi,38,1084199,Companion,2025,2025-01-22,10.636,7.017,2347,https://image.tmdb.org/t/p/w500/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",Science Fiction,primary_release_date.desc
Sci-Fi,39,926670,Henry Danger: The Movie,2025,2025-01-17,4.3641,7.625,263,https://image.tmdb.org/t/p/w500/dFWj2rOGsqSIX1PHFghbCBgpMnk.jpg,"Henry Hart meets a superfan—eager to fight crime with Kid Danger—who comes into possession of a device that can open up alternate realities. Facing a wild ride, Henry will need his best friend Jasper and his new superfan sidekick to find his way out or be stuck in another dimension forever.",Science Fiction,primary_release_date.desc
Sci-Fi,40,939243,Sonic the Hedgehog 3,2024,2024-12-19,23.8662,7.614,3316,https://image.tmdb.org/t/p/w500/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,41,929204,Wallace & Gromit: Vengeance Most Fowl,2024,2024-12-18,4.0546,7.454,661,https://image.tmdb.org/t/p/w500/jUWFSBxTOiCinPdTOh3IDUXVemZ.jpg,"Gromit’s concern that Wallace is becoming too dependent on his inventions proves justified, when Wallace invents a “smart” gnome that seems to develop a mind of its own. When it emerges that a vengeful figure from the past might be masterminding things, it falls to Gromit to battle sinister forces and save his master… or Wallace may never be able to invent again!",Science Fiction,primary_release_date.desc
Sci-Fi,42,863873,Caddo Lake,2024,2024-11-28,5.6164,7.226,512,https://image.tmdb.org/t/p/w500/r1h1YltM7bwzlWE330izIgQSwkj.jpg,"When an 8-year-old girl mysteriously vanishes on Caddo Lake, a series of past deaths and disappearances begin to link together, forever altering a broken family’s history.",Science Fiction,primary_release_date.desc
Sci-Fi,43,1035048,Elevation,2024,2024-11-07,7.4142,6.414,998,https://image.tmdb.org/t/p/w500/tnfc0NJ3BzhJrGJhkkEd6MHBdq5.jpg,"Post-apocalyptic survivors find refuge in the Rocky Mountains to hide from giant, insect-like creatures that can't live above 8,000 feet. However, when one of them needs life-saving supplies, they risk it all to venture into the danger zone.",Science Fiction,primary_release_date.desc
Sci-Fi,44,912649,Venom: The Last Dance,2024,2024-10-22,21.1733,6.676,4272,https://image.tmdb.org/t/p/w500/vGXptEdgZIhPg3cGlc7e8sNPC2e.jpg,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,45,1190868,V/H/S/Beyond,2024,2024-09-20,2.7842,6.6,306,https://image.tmdb.org/t/p/w500/wXaf6VGNHIGU7qivapGOF7o4o4N.jpg,"The infinite playground of forbidden worlds and dangerous lifeforms offered by the sci-fi horror genre will lead to the biggest, maddest, bloodiest V/H/S ever.",Science Fiction,primary_release_date.desc
Sci-Fi,46,1184918,The Wild Robot,2024,2024-09-12,31.891,8.3,6187,https://image.tmdb.org/t/p/w500/eG9lz41mJqsI4J6ubMtVqD26q2J.jpg,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",Science Fiction,primary_release_date.desc|popularity.desc|vote_average.desc
Sci-Fi,47,698687,Transformers One,2024,2024-09-11,9.667,8.0,1649,https://image.tmdb.org/t/p/w500/iRCgqpdVE4wyLQvGYU3ZP7pAtUc.jpg,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",Science Fiction,primary_release_date.desc|vote_average.desc
Sci-Fi,48,933260,The Substance,2024,2024-09-07,24.0244,7.132,6096,https://image.tmdb.org/t/p/w500/lqoMzCcZYEFK729d6qzt349fB4o.jpg,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",Science Fiction,primary_release_date.desc|popularity.desc
Sci-Fi,49,916728,Slingshot,2024,2024-08-30,1.8003,6.1,251,https://image.tmdb.org/t/p/w500/e6cCBe7DQOn9OFdFJ0eyVwSC8hR.jpg,"An elite trio of astronauts aboard a years-long, possibly compromised mission to Saturn's moon, Titan, gears up for a highly dangerous slingshot manoeuvre that will either catapult them to Titan or into deep space.",Science Fiction,primary_release_date.desc
Sci-Fi,50,1064028,Subservience,2024,2024-08-15,25.7764,6.605,1022,https://image.tmdb.org/t/p/w500/gBenxR01Uy0Ev9RTIw6dVBPoyQU.jpg,"With his wife out sick, a struggling father brings home a lifelike AI, only to have his self-aware new help want everything her new family has to offer... Like the affection of her owner and she'll kill to get it.",Science Fiction,primary_release_date.desc|popularity.desc
Thriller,1,1380291,Tom Clancy's Jack Ryan: Ghost War,2026,2026-05-20,92.0072,7.041,611,https://image.tmdb.org/t/p/w500/8ehYxUh5MWE41AeE9gkHE8DKzvB.jpg,"Jack Ryan is reluctantly pulled back into espionage when an international covert mission unravels a deadly conspiracy. Racing against time, he joins CIA allies Mike November & James Greer and sharp MI6 officer Emma Marlowe to battle a rogue black-ops unit in a high-stakes, deeply personal fight.",Thriller,primary_release_date.desc|popularity.desc
Thriller,2,1339713,Obsession,2026,2026-05-13,498.2651,7.9,986,https://image.tmdb.org/t/p/w500/bRwnj8WEKBCvmfeUNOukJPwB43K.jpg,"After breaking the mysterious ""One Wish Willow"" to win his crush's heart, a hopeless romantic finds himself getting exactly what he asked for but soon discovers that some desires come at a dark, sinister price.",Thriller,primary_release_date.desc|popularity.desc|vote_average.desc
Thriller,3,1122573,In the Grey,2026,2026-05-13,111.0813,6.642,272,https://image.tmdb.org/t/p/w500/dQgIcW6Th08kMRf2HBoYWoFE6OD.jpg,"A covert team of elite operatives are living in the shadows. When a ruthless despot steals a billion-dollar fortune, they're sent to take it back—an impossible heist that erupts into a deadly game of strategy, deception and survival.",Thriller,primary_release_date.desc|popularity.desc
Thriller,4,1318447,Apex,2026,2026-04-24,65.9215,6.82,1528,https://image.tmdb.org/t/p/w500/eTp7gSPkSF3Aw79mNx1NkBP1PZT.jpg,A grieving woman pushing her limits on a solo adventure in the Australian wild is ensnared in a twisted game with a cunning killer who thinks she's prey.,Thriller,primary_release_date.desc|popularity.desc
Thriller,5,1290417,Thrash,2026,2026-04-10,22.1278,6.062,661,https://image.tmdb.org/t/p/w500/adk8weka3O5648g3de4z3y4aE7G.jpg,"When a Category 5 hurricane decimates a coastal town, the storm surge brings devastation, chaos, and something far more frightening onto shore: hungry sharks.",Thriller,primary_release_date.desc|popularity.desc
Thriller,6,1266127,Ready or Not: Here I Come,2026,2026-03-19,29.8413,7.703,1107,https://image.tmdb.org/t/p/w500/13ZcJzSGEqVgDSqsS9U5EkQwPkV.jpg,"Moments after surviving an all-out attack from the Le Domas family, Grace discovers she’s reached the next level of the nightmarish game — and this time with her estranged sister Faith at her side. Grace has one chance to survive, keep her sister alive, and claim the High Seat of the Council that controls the world. Four rival families are hunting her for the throne, and whoever wins rules it all.",Thriller,primary_release_date.desc|popularity.desc
Thriller,7,1390300,Over Your Dead Body,2026,2026-03-14,44.6143,6.561,337,https://image.tmdb.org/t/p/w500/kZCauMzAt9eMAhLMopCqnFw1Q5k.jpg,"A dysfunctional couple head to a remote cabin to ""reconnect"", but each has secret intentions to kill the other.",Thriller,primary_release_date.desc|popularity.desc
Thriller,8,1084187,Pretty Lethal,2026,2026-03-13,35.9619,6.769,422,https://image.tmdb.org/t/p/w500/znTPnXCK3lEQJgqXCvP7e5FUz6f.jpg,A troupe of ballerinas find themselves fighting for survival as they attempt to escape from a remote inn after their bus breaks down on the way to a dance competition.,Thriller,primary_release_date.desc|popularity.desc
Thriller,9,1613798,Vengeance,2026,2026-02-26,43.712,7.49,262,https://image.tmdb.org/t/p/w500/ygWXPL0RS91JyJPNOfK34eV3bRE.jpg,"The brutal murder of the wife of “Toro,” a military hero in the special forces, turns him into a man with a single purpose: revenge. After a stroke of fate makes him a millionaire, Carlos transforms his fortune into an arsenal and, together with his closest soldiers, sets out to hunt down those responsible.",Thriller,primary_release_date.desc|popularity.desc
Thriller,10,1383731,Instinto protector,2026,2026-02-20,25.5743,8.548,356,https://image.tmdb.org/t/p/w500/icOZpnGuH9YrEaW3wrw5GJaXGih.jpg,"Nikki's life is shattered when her daughter is kidnapped. Thrust into the criminal underworld while hunted by cops and military, she must fight to rescue her child.",Thriller,primary_release_date.desc|popularity.desc|vote_average.desc
Thriller,11,467905,How to Make a Killing,2026,2026-02-16,17.0168,6.994,489,https://image.tmdb.org/t/p/w500/kw7x5mSmHhoeeqwXLwXTBsofD1N.jpg,"Disowned at birth by his obscenely wealthy family, blue-collar Becket Redfellow will stop at nothing to reclaim his inheritance, no matter how many relatives stand in his way.",Thriller,primary_release_date.desc|popularity.desc
Thriller,12,1265609,War Machine,2026,2026-02-12,39.2447,7.405,1965,https://image.tmdb.org/t/p/w500/rFhKkXhk7ClU03jQ5rHIApJDwev.jpg,"On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.",Thriller,primary_release_date.desc|popularity.desc
Thriller,13,1171145,Crime 101,2026,2026-02-11,37.8193,6.997,1105,https://image.tmdb.org/t/p/w500/tVvpFIoteRHNnoZMhdnwIVwJpCA.jpg,"When an elusive thief whose high-stakes heists unfold along the iconic 101 freeway in Los Angeles eyes the score of a lifetime, with hopes of this being his final job, his path collides with a disillusioned insurance broker who is facing her own crossroads. Determined to crack the case, a relentless detective closes in on the operation, raising the stakes even higher.",Thriller,primary_release_date.desc|popularity.desc
Thriller,14,1290821,Shelter,2026,2026-01-28,43.8481,7.681,1304,https://image.tmdb.org/t/p/w500/buPFnHZ3xQy6vZEHxbHgL1Pc6CR.jpg,"A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",Thriller,primary_release_date.desc|popularity.desc
Thriller,15,1198994,Send Help,2026,2026-01-22,37.8821,7.04,1830,https://image.tmdb.org/t/p/w500/zbJWVHOtj3ljBzWgL1P8pxP03Up.jpg,"Two colleagues become stranded on a deserted island, the only survivors of a plane crash. On the island, they must overcome past grievances and work together to survive, but ultimately, it's a battle of wills and wits to make it out alive.",Thriller,primary_release_date.desc|popularity.desc
Thriller,16,1236153,Mercy,2026,2026-01-19,18.5319,7.06,1422,https://image.tmdb.org/t/p/w500/pyok1kZJCfyuFapYXzHcy7BLlQa.jpg,"In the near future, a detective stands on trial accused of murdering his wife. He has ninety minutes to prove his innocence to the advanced AI Judge he once championed, before it determines his fate.",Thriller,primary_release_date.desc|popularity.desc
